5364/PF01403	10507/PF00047
5364/PF01403	5361/PF17960
5364/PF01403	5361/PF01403
5364/PF01403	10507/PF01437
5364/PF01403	5364/PF17960
5364/PF01403	5361/PF18020
5364/PF01403	5364/PF01403
5364/PF01403	8829/PF00431
5364/PF01403	5361/PF01437
5364/PF01403	5364/PF01437
5364/PF01403	5364/PF18020
5364/PF01403	5364/PF01833
5364/PF01403	5361/PF01833
5364/PF01403	10507/PF01403
5364/PF01403	8828/PF00431
57172/PF00069	5607/PF00069
57172/PF00069	3320/PF02518
57172/PF00069	933/PF07686
57172/PF00069	1969/PF00041
57172/PF00069	1969/PF01404
57172/PF00069	5607/PF00564
57172/PF00069	29068/PF00096
57172/PF00069	4609/PF00010
57172/PF00069	3320/PF00183
57172/PF00069	8844/PF07714
57172/PF00069	57118/PF00069
57172/PF00069	1969/PF07714
57172/PF00069	1969/PF00536
22911/PF00400	27005/PF00443
22911/PF00400	1859/PF00069
22911/PF00400	728642/PF00069
22911/PF00400	282809/PF00400
22911/PF00400	151056/PF00657
8776/PF06602	6305/PF06602
8776/PF06602	81846/PF02893
8776/PF06602	8898/PF02893
8776/PF06602	6305/PF02893
8776/PF06602	8898/PF06602
8776/PF06602	81846/PF06602
682/PF13927	27020/PF13927
682/PF13927	4914/PF13855
3020/PF00125	6749/PF08512
3020/PF00125	8359/PF15511
3020/PF00125	89891/PF00400
3020/PF00125	55023/PF00400
3020/PF00125	2033/PF00439
3020/PF00125	8349/PF00125
3020/PF00125	7520/PF03730
3020/PF00125	58508/PF00628
3020/PF00125	25842/PF04729
3020/PF00125	121504/PF15511
3020/PF00125	1108/PF00176
3020/PF00125	11198/PF08512
3020/PF00125	84254/PF00069
3020/PF00125	1058/PF00125
3020/PF00125	1108/PF00271
3020/PF00125	546/PF00271
3020/PF00125	142/PF00533
3020/PF00125	51231/PF00069
3020/PF00125	9555/PF00125
3020/PF00125	7520/PF02735
3020/PF00125	9555/PF16211
3020/PF00125	8361/PF15511
3020/PF00125	5292/PF00069
3020/PF00125	55023/PF00439
3020/PF00125	8350/PF00125
3020/PF00125	2648/PF00439
3020/PF00125	2033/PF08214
3020/PF00125	2547/PF02735
3020/PF00125	29117/PF00439
3020/PF00125	2186/PF00628
3020/PF00125	8110/PF00628
3020/PF00125	8850/PF00439
3020/PF00125	55870/PF00439
3020/PF00125	7443/PF00069
3020/PF00125	7290/PF00400
3020/PF00125	71/PF00022
3020/PF00125	5928/PF00400
3020/PF00125	2186/PF00439
3020/PF00125	7520/PF03731
3020/PF00125	2547/PF03731
3020/PF00125	23774/PF00439
3020/PF00125	11198/PF00557
3020/PF00125	3014/PF16211
3020/PF00125	6418/PF00956
3020/PF00125	10193/PF13923
3020/PF00125	3014/PF00125
3020/PF00125	120892/PF00069
3020/PF00125	6045/PF13923
3020/PF00125	79711/PF03810
3020/PF00125	1108/PF00628
3020/PF00125	55723/PF04729
3020/PF00125	55870/PF01426
3020/PF00125	23603/PF00400
3020/PF00125	23476/PF00439
3020/PF00125	4297/PF00628
3020/PF00125	546/PF00176
3020/PF00125	4171/PF12619
3020/PF00125	29855/PF08729
3020/PF00125	10771/PF00439
3020/PF00125	2547/PF03730
3020/PF00125	8208/PF00400
3020/PF00125	10155/PF00628
3020/PF00125	5931/PF00400
8659/PF00171	8659/PF00171
8659/PF00171	4329/PF00171
8659/PF00171	3418/PF00180
100289678/PF01352	286075/PF00096
100289678/PF01352	155061/PF00096
100289678/PF01352	57541/PF00096
4804/PF18422	4804/PF18422
7266/PF00226	11080/PF00226
7266/PF00226	3305/PF00012
7266/PF00226	3337/PF00226
7266/PF00226	5822/PF00400
7266/PF00226	3303/PF00012
7266/PF00226	3306/PF00012
7266/PF00226	8569/PF00069
7266/PF00226	5597/PF00069
7266/PF00226	55764/PF00400
7266/PF00226	284403/PF00400
7266/PF00226	26160/PF00400
7266/PF00226	1859/PF00069
7266/PF00226	23291/PF00400
7266/PF00226	6199/PF00069
7266/PF00226	11080/PF01556
7266/PF00226	10963/PF00515
7266/PF00226	3309/PF00012
7266/PF00226	161436/PF00400
7266/PF00226	1780/PF00400
7266/PF00226	54101/PF00069
7266/PF00226	3312/PF00012
7266/PF00226	4867/PF00018
7266/PF00226	3337/PF01556
7266/PF00226	10953/PF00515
7266/PF00226	10525/PF00012
7266/PF00226	3308/PF00012
7266/PF00226	55255/PF00400
285381/PF05207	26297/PF00415
27136/PF07496	22880/PF17942
27136/PF07496	22880/PF13589
27136/PF07496	22880/PF07496
2958/PF02751	6908/PF00352
2958/PF02751	2957/PF03153
2958/PF02751	2958/PF02268
2958/PF02751	6874/PF05236
2958/PF02751	9519/PF00352
2958/PF02751	2958/PF02751
196/PF08447	406/PF00989
196/PF08447	405/PF00989
196/PF08447	406/PF14598
196/PF08447	405/PF14598
196/PF08447	196/PF00989
196/PF08447	8648/PF14598
196/PF08447	10499/PF14598
196/PF08447	9915/PF00989
196/PF08447	8648/PF00989
196/PF08447	9915/PF08447
196/PF08447	196/PF08447
196/PF08447	10499/PF00989
10869/PF04969	3320/PF02518
10869/PF04969	27101/PF04969
10869/PF04969	27101/PF05002
10869/PF04969	27101/PF09032
5893/PF04098	6117/PF01336
5893/PF04098	5893/PF04098
5893/PF04098	2067/PF00633
23293/PF13638	23293/PF13638
23293/PF13638	23381/PF13638
2908/PF00105	10891/PF00076
2908/PF00105	190/PF00104
2908/PF00105	84838/PF00096
2908/PF00105	9987/PF00076
2908/PF00105	26137/PF00096
2908/PF00105	4306/PF00104
2908/PF00105	147923/PF00096
2908/PF00105	79842/PF00096
2908/PF00105	4488/PF00046
2908/PF00105	8202/PF00989
2908/PF00105	7543/PF00096
2908/PF00105	5468/PF00105
2908/PF00105	8431/PF00104
2908/PF00105	10432/PF00076
2908/PF00105	2908/PF00105
2908/PF00105	3189/PF00076
2908/PF00105	3175/PF00046
2908/PF00105	4306/PF00105
2908/PF00105	3178/PF00076
2908/PF00105	3164/PF00104
2908/PF00105	10499/PF00989
2908/PF00105	5087/PF00046
2908/PF00105	4691/PF00076
2908/PF00105	6257/PF00104
2908/PF00105	3164/PF00105
2908/PF00105	5452/PF00046
2908/PF00105	10002/PF00105
2908/PF00105	7026/PF00105
2908/PF00105	23029/PF00076
2908/PF00105	3211/PF00046
2908/PF00105	23327/PF00632
2908/PF00105	5468/PF00104
2908/PF00105	2908/PF00104
2908/PF00105	10062/PF00105
2908/PF00105	7026/PF00104
2908/PF00105	7704/PF00096
2908/PF00105	8648/PF00989
2908/PF00105	5451/PF00046
2908/PF00105	29896/PF00076
2908/PF00105	1994/PF00076
2908/PF00105	1612/PF00069
2908/PF00105	8683/PF00076
2908/PF00105	5449/PF00046
2908/PF00105	51574/PF00076
2908/PF00105	2063/PF00105
2908/PF00105	6421/PF00076
2908/PF00105	9252/PF00069
2908/PF00105	2063/PF00104
2908/PF00105	10062/PF00104
2908/PF00105	6426/PF00076
2908/PF00105	10236/PF00076
2908/PF00105	23543/PF00076
2908/PF00105	6257/PF00105
2908/PF00105	2034/PF00989
2908/PF00105	23013/PF00076
2908/PF00105	10002/PF00104
2908/PF00105	84450/PF00096
2935/PF03144	23708/PF00009
2935/PF03144	9343/PF14492
2935/PF03144	1938/PF00009
2935/PF03144	1938/PF03764
2935/PF03144	9343/PF00009
2935/PF03144	1938/PF00679
2935/PF03144	9343/PF16004
2935/PF03144	9343/PF03144
2935/PF03144	1938/PF14492
2935/PF03144	9343/PF03764
2935/PF03144	1938/PF03144
2935/PF03144	6059/PF00005
2935/PF03144	23708/PF03144
2935/PF03144	2107/PF03463
2935/PF03144	9343/PF00679
2935/PF03144	23708/PF03143
2935/PF03144	2107/PF03464
55958/PF00651	8452/PF00888
55958/PF00651	114818/PF07707
55958/PF00651	114818/PF00651
55958/PF00651	9903/PF00651
55958/PF00651	84861/PF00651
55958/PF00651	90293/PF07707
55958/PF00651	9903/PF07707
55958/PF00651	90293/PF00651
55958/PF00651	8451/PF00888
55958/PF00651	84861/PF07707
2034/PF08447	406/PF00989
2034/PF08447	64344/PF00989
2034/PF08447	3091/PF00989
2034/PF08447	64344/PF08447
2034/PF08447	2034/PF08447
2034/PF08447	406/PF14598
2034/PF08447	9915/PF08447
2034/PF08447	9915/PF00989
2034/PF08447	3091/PF08447
2034/PF08447	2034/PF00989
2034/PF08447	405/PF00989
2034/PF08447	405/PF14598
10478/PF00153	340547/PF07686
8858/PF00089	57568/PF00595
8858/PF00089	51162/PF07645
4678/PF13181	10963/PF13181
4678/PF13181	10963/PF00515
4678/PF13181	10963/PF13424
4678/PF13181	10963/PF13414
4678/PF13181	10963/PF07719
4678/PF13181	9401/PF00270
4925/PF13405	51150/PF13202
4925/PF13405	813/PF13499
4925/PF13405	51150/PF13499
4925/PF13405	813/PF13202
4925/PF13405	813/PF13833
4925/PF13405	6709/PF13499
4925/PF13405	60681/PF13202
4925/PF13405	57118/PF00069
10949/PF00076	2099/PF00105
10949/PF00076	7182/PF00105
10949/PF00076	6625/PF00076
10949/PF00076	23031/PF00069
10949/PF00076	1153/PF00076
10949/PF00076	3188/PF08080
10949/PF00076	1660/PF00271
10949/PF00076	9987/PF00076
10949/PF00076	10236/PF00076
10949/PF00076	3185/PF00076
10949/PF00076	9401/PF00270
10949/PF00076	6430/PF00076
10949/PF00076	3188/PF00076
10949/PF00076	51574/PF05383
10949/PF00076	1108/PF00176
10949/PF00076	54542/PF00642
10949/PF00076	2521/PF00076
10949/PF00076	6428/PF00076
10949/PF00076	1994/PF00076
10949/PF00076	10432/PF00076
10949/PF00076	9401/PF00271
10949/PF00076	1655/PF00270
10949/PF00076	1655/PF00271
10949/PF00076	1107/PF00176
10949/PF00076	8726/PF00400
10949/PF00076	3189/PF00076
10949/PF00076	9775/PF00271
10949/PF00076	1195/PF00069
10949/PF00076	3178/PF00076
10949/PF00076	1108/PF00271
10949/PF00076	1107/PF00628
10949/PF00076	10987/PF01398
10949/PF00076	1781/PF00400
10949/PF00076	672/PF00097
10949/PF00076	57154/PF00397
10949/PF00076	3191/PF00076
10949/PF00076	29117/PF00439
10949/PF00076	1660/PF00270
10949/PF00076	11100/PF02037
10949/PF00076	5093/PF00013
10949/PF00076	83743/PF00400
10949/PF00076	10492/PF00076
10949/PF00076	4824/PF00046
10949/PF00076	9775/PF00270
10949/PF00076	5597/PF00069
10949/PF00076	3187/PF00076
10949/PF00076	1647/PF01248
10949/PF00076	5725/PF00076
10949/PF00076	3190/PF00013
10949/PF00076	202559/PF00013
10949/PF00076	672/PF00533
10949/PF00076	4670/PF00076
10949/PF00076	9261/PF00069
10949/PF00076	3182/PF00076
10949/PF00076	6625/PF12220
10949/PF00076	55054/PF00400
10949/PF00076	1025/PF00069
10949/PF00076	27316/PF00076
10949/PF00076	79228/PF00400
10949/PF00076	9782/PF13893
10949/PF00076	23291/PF00400
10949/PF00076	1108/PF00628
10949/PF00076	51574/PF00076
10949/PF00076	3187/PF08080
10949/PF00076	3192/PF02037
10949/PF00076	23435/PF00076
10949/PF00076	3191/PF13893
10949/PF00076	149041/PF00642
10949/PF00076	11338/PF00076
10949/PF00076	5725/PF13893
10949/PF00076	3184/PF00076
10949/PF00076	5914/PF00105
10949/PF00076	3185/PF08080
10949/PF00076	11060/PF00397
10949/PF00076	22913/PF00076
10949/PF00076	6426/PF00076
