14254/PF07714	12229/PF00018
14254/PF07714	12229/PF00169
14254/PF07714	12229/PF00017
14254/PF07714	21682/PF00017
14254/PF07714	21682/PF00169
14254/PF07714	21682/PF07714
14254/PF07714	21682/PF00018
14254/PF07714	22165/PF00017
14254/PF07714	22165/PF00018
14254/PF07714	22165/PF07714
14254/PF07714	14257/PF07714
14254/PF07714	18211/PF07714
381305/PF13445	319817/PF13445
381305/PF13445	381305/PF13445
19123/PF00089	435845/PF00089
19123/PF00089	53419/PF00057
19123/PF00089	53419/PF00089
19123/PF00089	14068/PF00008
19123/PF00089	14068/PF14670
19123/PF00089	14068/PF00089
19123/PF00089	14068/PF00594
19123/PF00089	226243/PF00089
19123/PF00089	226243/PF00051
19123/PF00089	226243/PF00008
19123/PF00089	14944/PF00089
19123/PF00089	21756/PF00089
19123/PF00089	194597/PF00089
19123/PF00089	71753/PF00057
19123/PF00089	71753/PF00089
18142/PF00010	11863/PF00989
18142/PF00010	11863/PF00010
16428/PF00779	22324/PF00169
16428/PF00779	22324/PF00017
72400/PF01585	68272/PF00076
19274/PF00102	237523/PF00041
19274/PF00102	237523/PF00102
19274/PF00102	19268/PF00102
19274/PF00102	19268/PF00041
19274/PF00102	19280/PF00041
19274/PF00102	19280/PF00102
19274/PF00102	19262/PF00102
19274/PF00102	19249/PF00373
19274/PF00102	19249/PF00595
19274/PF00102	19249/PF00102
19274/PF00102	15170/PF00102
19274/PF00102	15170/PF00017
19274/PF00102	545622/PF00102
19274/PF00102	545622/PF00373
19274/PF00102	545622/PF00595
98432/PF00481	11651/PF00069
277396/PF07707	268807/PF00651
277396/PF07707	52323/PF00651
277396/PF07707	117198/PF00651
277396/PF07707	242521/PF00651
277396/PF07707	231003/PF00651
277396/PF07707	243574/PF00651
277396/PF07707	76857/PF00651
277396/PF07707	217194/PF00651
277396/PF07707	208439/PF00651
27984/PF13499	16348/PF00612
27984/PF13499	16348/PF12796
27984/PF13499	27984/PF13499
16876/PF00412	16825/PF17916
16876/PF00412	16826/PF17916
22152/PF00091	14976/PF01920
22152/PF00091	56612/PF02996
22152/PF00091	13424/PF12777
76073/PF13923	19821/PF13923
23793/PF01421	11496/PF00200
23793/PF01421	11496/PF01421
23793/PF01421	11496/PF08516
23793/PF01421	11492/PF08516
23793/PF01421	11492/PF00200
23793/PF01421	11492/PF01421
23793/PF01421	11501/PF01421
23793/PF01421	11501/PF08516
23793/PF01421	11501/PF00200
23793/PF01421	13522/PF01421
23793/PF01421	13522/PF00200
23793/PF01421	13522/PF08516
23793/PF01421	11489/PF00200
23793/PF01421	11489/PF08516
23793/PF01421	11489/PF01421
23793/PF01421	23792/PF08516
23793/PF01421	23792/PF01421
23793/PF01421	13525/PF01421
23793/PF01421	13525/PF08516
23793/PF01421	13525/PF00200
23793/PF01421	353188/PF00200
23793/PF01421	353188/PF08516
23793/PF01421	353188/PF01421
22666/PF00651	22689/PF00096
22666/PF00651	243905/PF00096
22666/PF00651	22720/PF00096
22666/PF00651	226442/PF00096
22666/PF00651	69504/PF00096
22666/PF00651	22642/PF00096
22666/PF00651	22642/PF00651
22666/PF00651	22755/PF00096
22666/PF00651	243833/PF00096
22666/PF00651	100090/PF00096
22666/PF00651	100090/PF00651
22666/PF00651	384763/PF00096
22666/PF00651	228491/PF00096
22666/PF00651	14633/PF00096
22666/PF00651	66277/PF00096
22666/PF00651	80732/PF00096
22666/PF00651	80732/PF00651
22666/PF00651	70779/PF00096
22666/PF00651	14632/PF00096
22666/PF00651	20613/PF00096
22666/PF00651	22696/PF00096
22666/PF00651	56490/PF00651
22666/PF00651	56490/PF00096
22666/PF00651	71834/PF00651
22666/PF00651	22754/PF00096
22666/PF00651	170740/PF00096
22666/PF00651	94187/PF00096
14806/PF10613	110637/PF10613
14806/PF10613	110637/PF01094
14806/PF10613	110637/PF00060
14806/PF10613	14805/PF00060
14806/PF10613	14805/PF10613
14806/PF10613	14805/PF01094
14806/PF10613	14807/PF10613
14806/PF10613	14807/PF00060
14806/PF10613	14807/PF01094
15413/PF00046	18516/PF00046
12338/PF00168	12335/PF00036
224671/PF07707	52323/PF00651
224671/PF07707	76857/PF00651
224671/PF07707	93688/PF00651
14394/PF02931	14405/PF02931
14394/PF02931	14405/PF02932
14394/PF02931	14400/PF02931
14394/PF02931	14400/PF02932
14394/PF02931	110886/PF02932
14394/PF02931	110886/PF02931
14394/PF02931	14401/PF02931
14394/PF02931	14401/PF02932
14394/PF02931	14406/PF02932
14394/PF02931	14406/PF02931
14394/PF02931	14402/PF02932
14394/PF02931	14402/PF02931
14394/PF02931	14394/PF02931
14394/PF02931	14394/PF02932
14394/PF02931	14396/PF02931
14394/PF02931	14396/PF02932
14394/PF02931	14397/PF02932
14394/PF02931	14397/PF02931
16975/PF00057	16835/PF00058
16975/PF00057	16835/PF00057
16975/PF00057	16835/PF14670
209239/PF01344	100503085/PF01344
71599/PF02902	18002/PF00240
107305/PF07200	22088/PF09454
100732/PF03271	56430/PF01302
100732/PF03271	212307/PF03271
100732/PF03271	13589/PF03271
11928/PF00702	98660/PF00702
11928/PF00702	98660/PF00122
11928/PF00702	98660/PF00689
11928/PF00702	98660/PF00690
11928/PF00702	232975/PF00690
11928/PF00702	232975/PF00689
11928/PF00702	232975/PF00122
11928/PF00702	230796/PF00400
11928/PF00702	13626/PF00400
18997/PF00157	27217/PF00046
18997/PF00157	19009/PF00046
18997/PF00157	19009/PF00157
18997/PF00157	11695/PF00046
217365/PF05020	22230/PF03152
217365/PF05020	269523/PF00004
50493/PF07992	69367/PF00462
72198/PF13234	13207/PF00270
72198/PF13234	13207/PF00271
72198/PF13234	192170/PF00271
72198/PF13234	192170/PF00270
72198/PF13234	320632/PF00271
72198/PF13234	320632/PF00270
107951/PF00069	22030/PF00097
107951/PF00069	16909/PF00412
107951/PF00069	77040/PF00400
66945/PF00890	67680/PF13534
66945/PF00890	67680/PF13085
66945/PF00890	66072/PF03937
66945/PF00890	13382/PF07992
74025/PF13424	108155/PF13181
74025/PF13424	108155/PF13414
74025/PF13424	108155/PF00515
74025/PF13424	108155/PF13424
74025/PF13424	108155/PF13844
23983/PF00013	12540/PF00071
23983/PF00013	18458/PF00076
23983/PF00013	20848/PF00017
23983/PF00013	230796/PF00400
23983/PF00013	13209/PF00270
23983/PF00013	14265/PF00013
23983/PF00013	13211/PF00270
23983/PF00013	170791/PF00076
23983/PF00013	15387/PF00013
23983/PF00013	17975/PF00076
23983/PF00013	19353/PF00071
23983/PF00013	18521/PF00013
23983/PF00013	59092/PF00013
23983/PF00013	21841/PF00076
23983/PF00013	72692/PF00076
23983/PF00013	13626/PF00400
23983/PF00013	14007/PF00076
23983/PF00013	19317/PF00013
23983/PF00013	19317/PF16544
16826/PF17916	110648/PF00412
16826/PF17916	109594/PF00412
16826/PF17916	104360/PF00412
16826/PF17916	16911/PF00412
16826/PF17916	16917/PF00412
16826/PF17916	16869/PF00412
16826/PF17916	16909/PF00412
16826/PF17916	16870/PF00412
16826/PF17916	16392/PF00412
16826/PF17916	109593/PF00412
16826/PF17916	16872/PF00412
16826/PF17916	16873/PF00412
14068/PF00594	435845/PF00089
14068/PF00594	19123/PF00008
14068/PF00594	14944/PF00089
14068/PF00594	194597/PF00089
14068/PF00594	53419/PF00089
14068/PF00594	226243/PF00089
14068/PF00594	226243/PF00008
14068/PF00594	71753/PF00089
140858/PF00400	18999/PF00046
140858/PF00400	99377/PF00096
140858/PF00400	30841/PF00646
140858/PF00400	381022/PF00856
140858/PF00400	381022/PF00628
140858/PF00400	13018/PF00096
140858/PF00400	228714/PF00583
140858/PF00400	14534/PF00439
140858/PF00400	14534/PF00583
140858/PF00400	213464/PF00400
140858/PF00400	15161/PF01344
140858/PF00400	15481/PF00012
140858/PF00400	217011/PF00400
140858/PF00400	18472/PF00400
140858/PF00400	20624/PF00009
140858/PF00400	20624/PF16004
140858/PF00400	67974/PF00134
140858/PF00400	214162/PF00856
140858/PF00400	214162/PF00628
140858/PF00400	77305/PF00400
140858/PF00400	22724/PF00096
110957/PF00271	545030/PF00400
11863/PF00989	225872/PF08447
11863/PF00989	18142/PF08447
11863/PF00989	18142/PF00989
11863/PF00989	15251/PF00989
11863/PF00989	15251/PF08447
11863/PF00989	11864/PF00010
11863/PF00989	11864/PF00989
11863/PF00989	11864/PF14598
11863/PF00989	20464/PF00010
11863/PF00989	20464/PF00989
11863/PF00989	20464/PF08447
11863/PF00989	11624/PF00989
11863/PF00989	11624/PF00010
11863/PF00989	18124/PF00104
11863/PF00989	18124/PF00105
11863/PF00989	27386/PF00989
11863/PF00989	27386/PF08447
11863/PF00989	11622/PF00989
11863/PF00989	11622/PF00010
11863/PF00989	11622/PF08447
11863/PF00989	13819/PF00989
11863/PF00989	13819/PF08447
11863/PF00989	14536/PF00105
11863/PF00989	14536/PF00104
11863/PF00989	21406/PF00010
11863/PF00989	21425/PF00010
67089/PF00004	23996/PF16450
67089/PF00004	23996/PF17862
67089/PF00004	23996/PF00004
67089/PF00004	26444/PF00227
67089/PF00004	26444/PF10584
67089/PF00004	16913/PF00227
67089/PF00004	19177/PF00227
67089/PF00004	26442/PF00227
67089/PF00004	26442/PF10584
67089/PF00004	70247/PF01851
67089/PF00004	19173/PF00227
67089/PF00004	230796/PF00400
67089/PF00004	23997/PF01399
67089/PF00004	22190/PF00240
67089/PF00004	26445/PF00227
67089/PF00004	19181/PF00004
67089/PF00004	19181/PF17862
67089/PF00004	26443/PF00227
67089/PF00004	26443/PF10584
67089/PF00004	74142/PF05362
67089/PF00004	74142/PF00004
67089/PF00004	16341/PF01399
67089/PF00004	26440/PF00227
67089/PF00004	26440/PF10584
67089/PF00004	26441/PF10584
67089/PF00004	26441/PF00227
67089/PF00004	26446/PF00227
67089/PF00004	19172/PF00227
67089/PF00004	19175/PF00227
67089/PF00004	19166/PF10584
67089/PF00004	19166/PF00227
67089/PF00004	19167/PF00227
67089/PF00004	19167/PF10584
67089/PF00004	19170/PF00227
67089/PF00004	19179/PF00004
67089/PF00004	19179/PF16450
67089/PF00004	19179/PF17862
67089/PF00004	19182/PF00004
67089/PF00004	19182/PF16450
67089/PF00004	19182/PF17862
67089/PF00004	19184/PF16450
67089/PF00004	19184/PF00004
67089/PF00004	19184/PF17862
67089/PF00004	59029/PF01398
67089/PF00004	22123/PF01399
67089/PF00004	17463/PF01398
67089/PF00004	69077/PF01399
67089/PF00004	66997/PF01399
67089/PF00004	21762/PF01851
67089/PF00004	66413/PF10602
67089/PF00004	66413/PF01399
67089/PF00004	269523/PF02359
67089/PF00004	269523/PF17862
67089/PF00004	269523/PF02933
67089/PF00004	269523/PF09336
67089/PF00004	269523/PF00004
67005/PF02150	70428/PF04566
67005/PF02150	70428/PF04567
67005/PF02150	70428/PF04563
67005/PF02150	70428/PF04560
67005/PF02150	70428/PF00562
67005/PF02150	70428/PF04561
67005/PF02150	70428/PF04565
67005/PF02150	64424/PF06870
26362/PF13895	16590/PF00047
26362/PF13895	17289/PF13895
26362/PF13895	17289/PF00047
26362/PF13895	26563/PF07679
26362/PF13895	22174/PF07679
26362/PF13895	14257/PF13927
26362/PF13895	14257/PF07679
20739/PF00435	234214/PF00018
60595/PF08726	29875/PF00307
60595/PF08726	109711/PF00435
60595/PF08726	109711/PF00307
72544/PF01138	109075/PF03725
72544/PF01138	109075/PF01138
19988/PF01159	26961/PF03947
19988/PF01159	26961/PF00181
19988/PF01159	57808/PF01247
19988/PF01159	67115/PF01929
19988/PF01159	319195/PF00237
19988/PF01159	19989/PF08079
19988/PF01159	67025/PF00673
17929/PF00041	24131/PF00595
18131/PF13637	18129/PF13857
18131/PF13637	18129/PF12796
18131/PF13637	18132/PF12796
18131/PF13637	18132/PF00023
110854/PF03095	19045/PF00149
110854/PF03095	19052/PF00149
110854/PF03095	67857/PF00149
53791/PF13855	21897/PF13855
53791/PF13855	239081/PF13855
67252/PF01213	12331/PF01213
67252/PF01213	12632/PF00241
19123/PF14670	435845/PF00089
19123/PF14670	53419/PF00057
19123/PF14670	53419/PF00089
19123/PF14670	14068/PF00008
19123/PF14670	14068/PF14670
19123/PF14670	14068/PF00089
19123/PF14670	226243/PF00089
19123/PF14670	226243/PF00008
19123/PF14670	14944/PF00089
19123/PF14670	21756/PF00089
19123/PF14670	194597/PF00089
19123/PF14670	71753/PF00057
19123/PF14670	71753/PF00089
14268/PF00039	17288/PF00008
67836/PF00400	77040/PF00400
18754/PF00069	14810/PF01094
18754/PF00069	20779/PF00018
18754/PF00069	20779/PF00017
18754/PF00069	20779/PF07714
18754/PF00069	20112/PF00069
18754/PF00069	20112/PF00433
18754/PF00069	216439/PF12796
18754/PF00069	216439/PF00071
18754/PF00069	58234/PF00536
18754/PF00069	58234/PF12796
18754/PF00069	240057/PF00168
18754/PF00069	50797/PF00400
18754/PF00069	50797/PF04053
18754/PF00069	16179/PF00531
18754/PF00069	16179/PF00069
18754/PF00069	16179/PF07714
18754/PF00069	50754/PF00400
18754/PF00069	24001/PF00621
18754/PF00069	24001/PF00595
18754/PF00069	24001/PF00169
18754/PF00069	11461/PF00022
18754/PF00069	13385/PF00595
18754/PF00069	13385/PF00018
18754/PF00069	21841/PF00076
18754/PF00069	24131/PF00412
18754/PF00069	24131/PF00595
18754/PF00069	11739/PF00153
18754/PF00069	14812/PF01094
18754/PF00069	18607/PF00069
19303/PF03535	19229/PF03623
19303/PF03535	14083/PF03623
58230/PF00097	93765/PF00179
58230/PF00097	231600/PF00498
58230/PF00097	66589/PF00179
58230/PF00097	319176/PF00125
58230/PF00097	319190/PF00125
70247/PF13646	606496/PF00069
70247/PF13646	59029/PF13012
70247/PF13646	22123/PF08375
70247/PF13646	17463/PF13012
26965/PF10557	102323/PF03556
26965/PF10557	26554/PF00888
26965/PF10557	66515/PF00888
26965/PF10557	114893/PF03556
26965/PF10557	56438/PF12678
19651/PF01858	19650/PF11934
19651/PF01858	19650/PF01857
19651/PF01858	19650/PF01858
19651/PF01858	19645/PF01857
19651/PF01858	19645/PF01858
19651/PF01858	19645/PF11934
407785/PF10276	227197/PF10588
407785/PF10276	226646/PF00346
108672/PF01529	108672/PF01529
23797/PF00169	26921/PF00069
23797/PF00169	18607/PF00069
27632/PF00076	20020/PF00623
27632/PF00076	77040/PF00400
18019/PF00554	20371/PF00250
60613/PF03520	110862/PF00520
60613/PF03520	110862/PF03520
60613/PF03520	16538/PF00520
19229/PF18038	20779/PF07714
19229/PF18038	13869/PF07714
19229/PF18038	14083/PF07714
19229/PF18038	14083/PF00373
19229/PF18038	21894/PF00373
19229/PF18038	51789/PF07714
208439/PF01344	268807/PF01344
208439/PF01344	52323/PF01344
208439/PF01344	117198/PF01344
208439/PF01344	242521/PF01344
208439/PF01344	231003/PF01344
208439/PF01344	243574/PF01344
208439/PF01344	277396/PF01344
109700/PF01839	16412/PF00362
26419/PF00069	21939/PF00020
26419/PF00069	16476/PF00170
26419/PF00069	12042/PF00619
26419/PF00069	20528/PF00083
26419/PF00069	26401/PF00069
26419/PF00069	207259/PF00096
26419/PF00069	80707/PF00397
26419/PF00069	80707/PF00106
26419/PF00069	11787/PF00397
26419/PF00069	22059/PF00870
26419/PF00069	26390/PF00400
26419/PF00069	22062/PF00870
26419/PF00069	69922/PF00069
15412/PF00046	15399/PF00046
15412/PF00046	15401/PF00046
15412/PF00046	15430/PF00046
15412/PF00046	18508/PF00292
15412/PF00046	18508/PF00046
15412/PF00046	17702/PF00046
15412/PF00046	18095/PF00046
15412/PF00046	15402/PF00046
15412/PF00046	74561/PF00046
15412/PF00046	107751/PF00046
15412/PF00046	13799/PF00046
56717/PF00454	227743/PF16978
56717/PF00454	74370/PF00400
56717/PF00454	56716/PF00400
16449/PF07645	16450/PF00008
16449/PF07645	16450/PF01414
16449/PF07645	16450/PF07645
16449/PF07645	16450/PF07657
16449/PF07645	18129/PF07645
16449/PF07645	18129/PF00008
16449/PF07645	18131/PF00008
16449/PF07645	18131/PF07645
53380/PF13637	23996/PF17862
53380/PF13637	12567/PF00069
16554/PF12423	13385/PF00625
12361/PF07653	56524/PF00595
12361/PF07653	56524/PF00625
12361/PF07653	56524/PF07653
12361/PF07653	13383/PF00595
12361/PF07653	13383/PF00625
12361/PF07653	13383/PF00018
12361/PF07653	22343/PF00595
12361/PF07653	108030/PF00595
12361/PF07653	54126/PF07653
12361/PF07653	319924/PF00595
12361/PF07653	76281/PF00595
12361/PF07653	22342/PF00595
12361/PF07653	24001/PF00595
12361/PF07653	268932/PF07653
67972/PF00702	18750/PF00069
67972/PF00702	11938/PF00689
67972/PF00702	11938/PF00690
67972/PF00702	11938/PF00122
12788/PF00520	12790/PF00520
12788/PF00520	12790/PF00027
14230/PF00254	27055/PF00254
14230/PF00254	74443/PF13499
74769/PF00613	18708/PF00017
74769/PF00613	18708/PF16454
74769/PF00613	12928/PF00017
20399/PF00169	16590/PF07714
20399/PF00169	16452/PF07714
20399/PF00169	16452/PF00017
76499/PF12348	75786/PF12348
76499/PF12348	76707/PF12348
66395/PF00595	13405/PF00307
66395/PF00595	216439/PF00071
50914/PF00010	74197/PF08271
50914/PF00010	67260/PF00046
16590/PF07714	11682/PF07714
16590/PF07714	18817/PF00069
